S3,D6,SJ,13
C8,HT,SQ,10
S2,C8,D2,8
H8,D9,H5,13
H9,S4,DK,10
C6,DT,CA,17
C4,CA,D2,15
S2,H2,D4,4
DQ,CJ,SK,10
ST,S2,S9,21
C4,CK,C4,18
DQ,HK,CT,10
DK,D4,SA,14
S6,ST,HK,16
DJ,S4,S9,13
SJ,CJ,H7,10
S8,D4,C9,9
C9,D3,D8,11
S9,S4,HQ,13
C8,C5,C8,21
HA,D8,CT,11
DJ,C5,CK,15
C4,CA,S7,15
D3,DQ,S6,13
H5,D5,SJ,10
C2,S7,SJ,17
H8,CA,C8,19
C6,C5,SK,11
H7,D7,S8,8
HJ,S5,D2,10
D3,D7,H4,10
SQ,C5,SK,20
D5,C9,S9,9
D3,HJ,ST,10
S8,SA,C7,19
S3,C3,C3,6
D3,CK,DA,14
CK,CJ,DA,20
CA,H7,HA,18
SJ,C7,S6,16
S7,S3,DJ,10
S9,DK,D6,16
S4,D8,H4,8
H5,H5,DQ,10
C9,HQ,S7,10
CJ,CQ,SQ,20
HT,S4,H8,18
H6,S3,S5,8
D8,H2,S6,8
C3,D4,C9,12
H5,CA,HK,15
DJ,H3,H4,10
HA,SA,C3,11
D3,DJ,H7,13
S3,C4,HJ,10
D6,S8,C6,8
DQ,H6,HQ,16
D2,C5,DQ,12
HK,S5,H6,16
D6,H3,D6,12
HQ,H6,DQ,16
H9,H6,ST,15
HJ,D4,D5,10
C7,CT,D9,17
SA,SA,C8,22
C6,DK,D8,18
HQ,C4,H3,13
S5,H2,HJ,12
CA,CT,D3,21
CA,H7,C4,15
CJ,C8,H4,18
H4,DK,DA,21
SQ,S3,S8,21
ST,C2,SJ,20
CK,DA,DK,21
HA,DA,C2,11
D7,CA,HA,11
CT,S7,C2,12
DA,DK,S4,21
H9,DJ,SJ,10
C6,C7,DT,13
H8,C3,H5,13
SK,D5,HQ,10
DJ,SJ,HK,10
SJ,D3,HK,10
C8,S6,S4,10
CT,C3,C9,22
D5,D6,S4,11
SQ,CJ,DK,10
D3,C4,C9,13
D6,C8,HJ,10
HA,D4,D5,11
D6,H6,S9,9
HT,C3,CT,13
DA,DQ,SA,21
S5,H5,S9,14
H9,C4,HQ,19
H2,DA,D2,13
H3,C6,HT,13
H5,S3,SQ,13
D7,S3,C7,7
D7,S4,SJ,14
SQ,C4,HK,10
CQ,SQ,H3,10
DT,S4,S9,13
H4,HA,H9,24
C4,DQ,ST,10
HT,DQ,C6,10
C5,C8,CA,24
S3,DJ,HJ,10
D4,SQ,S2,12
H2,D4,D8,12
C5,SQ,S8,18
C5,C4,CJ,19
HT,H6,HJ,26
H5,CA,DQ,11
D8,C6,S8,8
SQ,S7,CT,17
H7,S7,CA,11
S6,CQ,C6,16
DK,HA,S7,11
C2,D6,H6,6
HJ,HK,C7,20
CQ,S9,S9,18
C8,C7,D3,15
SK,HJ,SK,20
C5,S2,S2,5
D5,D6,S6,11
SK,DQ,SJ,20
D9,D5,S6,14
H6,C8,DT,10
D5,C7,D5,10
C3,ST,DJ,10
HA,S7,CJ,11
DT,H2,S3,10
CA,CT,C9,30
SJ,SJ,C9,20
C3,D9,S3,9
HK,D2,HK,20
D5,HJ,D7,12
D2,S4,SK,14
D8,ST,DA,19
SJ,HA,H9,20
H4,C2,HK,14
CK,DK,C7,17
C6,SK,DK,10
H3,DJ,DK,20
SQ,HQ,DT,10
DA,S6,H5,11
C9,C9,D5,18
S6,H3,DT,10
DQ,H4,C7,10
D9,DK,H8,19
C9,CQ,D4,19
H6,DA,H4,11
HK,DJ,SJ,10
H7,H3,D8,10
DA,SK,CA,11
C8,S6,C4,12
H9,HQ,HQ,29
DA,H3,C6,11
SQ,D4,S3,13
C9,S5,DJ,10
S5,D7,C7,7
H5,CJ,C4,14
S8,D7,S6,14
C8,S5,HA,11
H5,CJ,HJ,15
H6,C5,HJ,16
DA,C8,C6,14
DJ,S2,S9,11
H8,D2,C4,8
C9,D4,S3,9
CA,D3,H3,11
CQ,C6,H5,16
C9,HA,H4,15
C2,H7,CQ,12
SK,S4,S8,22
C2,D2,S9,9
HQ,H4,H6,20
H3,DA,H3,11
ST,CJ,S9,19
D4,D9,H3,13
S2,H5,H8,13
S8,H8,DK,10
DQ,H2,HA,13
SQ,CJ,SA,21
C5,DQ,DQ,20
S2,C6,S4,6
C7,C9,CJ,26
HK,H6,H5,21
C9,SJ,D5,10
D6,DT,C6,16
D4,C2,SJ,10
H2,ST,H4,10
H4,C2,CJ,12
DT,D9,H3,19
H2,HA,D2,13
HJ,HA,HK,31
D4,H5,C5,5
S2,S8,C2,10
D8,C8,DQ,18
CK,D4,DK,14
H5,SJ,CK,10
D2,C6,S6,6
C6,CK,H8,16
H9,H9,H2,20
D3,CJ,DQ,13
D4,S2,HA,11
C9,C5,D6,14
HJ,D8,SQ,10
C6,S5,C8,14
CT,D3,CT,20
DT,DJ,C7,20
CT,C9,HJ,19
S6,H6,D8,8
HK,S8,H9,19
DQ,S2,C8,10
SJ,C2,H4,10
H5,C3,CJ,13
SK,HA,D9,11
D3,DK,D2,15
HJ,D6,D9,15
C9,SJ,SK,20
HJ,H2,C6,12
D5,HA,CJ,11
D5,H7,DK,15
S2,D5,S9,11
C7,C6,H3,13
S5,H2,DA,11
D2,S5,C8,8
D4,D2,SJ,10
H4,S4,S4,8
HT,S9,C5,10
H7,HJ,S5,17
H5,DQ,C7,10
S9,D8,S8,17
CJ,C6,D9,16
D9,D7,D5,21
S7,C3,H8,8
S6,CQ,D2,10
D9,DA,H9,20
C2,CQ,CK,22
HQ,H4,H2,16
H6,HJ,S3,16
H8,SA,S9,20
DA,C3,CA,14
DK,H8,CT,10
S6,C5,HQ,10
D2,C9,C7,16
SJ,C3,D5,10
S4,CA,C9,20
C5,D5,DT,15
SA,H7,SJ,21
D5,ST,H7,10
SQ,H3,SJ,20
DJ,D8,SK,18
HJ,C2,S7,10
DQ,C2,S3,10
CT,D6,DQ,16
SK,S9,C2,19
S9,C7,C7,14
H9,D4,S9,9
C7,C8,CK,25
HQ,S5,HA,21
S8,C9,SQ,18
H7,HT,D7,17
D6,C3,DT,16
ST,S3,SQ,23
SK,CA,HQ,11
CA,C8,H7,19
HT,C4,C6,10
CQ,CK,CT,30
C9,DQ,C9,18
HJ,CK,S3,10
CJ,H3,D8,10
D7,D6,S2,13
H7,SQ,H6,13
HA,DA,S2,11
H9,C7,S3,9
HQ,SK,CK,10
DJ,H4,ST,10
D9,S9,S3,12
CQ,SK,ST,20
DT,SJ,D6,16
C4,S6,D7,7
HK,SA,C2,11
S7,H8,H4,12
SQ,S2,S3,15
H4,H8,C2,12
HQ,S2,S6,10
H7,C5,DK,10
C5,H8,H4,12
S2,H4,C8,8
S9,D3,HK,10
HA,H6,C6,17
S9,C2,HK,10
SA,D6,S2,13
D9,C5,HJ,10
C9,S5,H6,9
SK,CQ,C3,13
DA,H4,SA,11
D9,C5,C7,12
D7,C2,S9,9
D9,D9,HA,18
S3,HA,H8,19
CJ,D7,DQ,17
S3,CA,DJ,11
H7,S4,HA,18
D3,D7,C7,10
C3,S9,S3,12
D3,D3,H2,6
S8,CA,CT,21
HK,H3,S6,13
DT,CK,SJ,10
C9,S8,DJ,10
C6,DQ,DA,21
SK,D2,H9,10
H4,D3,CK,10
S5,SA,C9,16
S9,SA,H8,20
D9,DA,HJ,20
H6,D9,D9,18
S7,S4,DK,11
SJ,S9,DQ,19
D4,H5,D2,6
S7,C2,C9,11
H9,H3,CK,12
DT,S6,H9,10
DT,C7,HQ,10
C4,HK,HA,21
DK,DJ,SK,20
DQ,S7,HT,10
HA,H3,HQ,24
DA,S4,H8,11
H6,S6,C9,9
C6,H3,S2,6
S8,C4,C3,8
CA,SQ,SA,21
DJ,CK,S7,10
H5,D3,DJ,13
S9,DA,C6,11
S3,C7,S3,7
D2,SK,D9,11
HJ,CK,S4,10
DK,H5,H2,10
H8,DT,D5,15
H6,D8,D8,16
C7,SA,DT,11
HK,SK,DJ,10
C7,S7,S2,9
CJ,H5,DK,10
S8,C4,DK,10
H6,ST,S6,16
H8,S9,H9,17
D3,C2,D7,10
C5,SK,SA,21
H6,DK,C6,10
H9,DQ,S4,10
D8,D2,H3,10
H7,D2,CJ,10
H6,DA,SK,11
S3,SQ,DT,13
DK,H9,D3,13
DJ,CQ,D5,15
C3,D3,D2,5
H4,HJ,HT,24
D3,CK,CA,21
D5,CK,D8,13
C2,HT,S6,10
CA,S3,DJ,11
D3,HT,SK,10
C4,DQ,CA,15
S3,S4,DK,10
HK,H7,H9,26
C3,H8,H7,15
C3,SQ,D3,10
D4,HT,H8,18
C5,C9,D6,14
DK,H6,CA,11
HK,H9,S2,19
S5,C6,SJ,15
ST,CA,CQ,21
H8,ST,D6,10
C5,S8,H4,8
S8,HT,HQ,20
D7,C5,H3,7
S8,H6,HT,16
DQ,DT,ST,20
DT,HQ,S8,10
DK,D4,H4,14
H5,H7,H8,20
CA,C8,H7,19
SK,D8,ST,20
CQ,H3,HK,13
C9,CT,DQ,19
S5,C9,H6,9
H9,SK,H6,15
H7,H6,S9,13
HQ,HQ,HJ,30
H7,D8,ST,10
C4,S9,DJ,10
H6,SQ,S4,14
SA,CJ,D6,11
D8,C2,S6,8
D5,C7,D5,10
H9,HJ,DQ,19
DA,D5,D3,19
HQ,D4,H6,16
C5,HA,SQ,11
C5,HQ,C2,10
H9,C4,HK,19
SJ,DJ,SJ,20
C5,DJ,C4,10
C2,D2,H9,9
DJ,H9,SA,11
HQ,H9,HQ,29
HT,HA,HT,31
SA,S3,H6,14
DJ,HA,C5,11
S7,C5,C7,12
DJ,DK,S3,20
DT,DK,H3,20
C9,HQ,HQ,20
CA,C6,CK,27
SA,DK,S3,14
C9,HK,D9,10
H6,H2,CT,10
D5,C4,H8,8
S4,C6,H6,6
H6,CA,DQ,11
S3,S5,DK,10
H5,CT,S5,10
DK,ST,C2,10
S3,C2,HK,10
H2,HT,D6,12
S2,C2,C8,10
C4,D8,SJ,10
S6,H9,H3,12
HA,S9,D3,11
S2,CK,SA,13
S6,S4,D2,10
H2,DK,S8,10
C2,HQ,CK,12
H6,D3,H8,14
ST,HA,C5,11
S4,HK,HJ,20
HT,HQ,S5,20
S9,HJ,CT,10
HA,H8,CJ,19
DQ,C5,S4,10
CJ,H2,S8,10
S2,S8,H4,10
S4,SA,CJ,15
H3,S3,DK,10
S6,CA,S5,11
H7,CA,ST,11
DQ,D8,D7,25
DA,HA,CT,11
H7,ST,D7,10
S2,D3,C9,9
D8,C3,C9,12
C6,H4,H2,6
SA,SK,HQ,21
S6,CA,SK,16
HA,C9,C8,17
S4,SK,C9,14
C4,S7,HQ,10
DK,SQ,SA,21
SK,DK,S2,12
D4,HJ,S5,10
C8,SJ,DK,10
D3,S5,SQ,15
S8,H2,S6,14
CK,H6,C2,12
HK,CJ,D9,10
C5,C3,D9,9
H4,CA,D7,11
H8,HK,CK,18
H6,ST,CJ,10
S9,SQ,S5,24
SQ,D4,ST,20
HJ,C5,S9,10
H4,H8,CQ,12
S3,H6,S5,8
CT,H2,S2,10
H4,H5,H4,13
H9,SK,S9,19
H2,H2,C7,7
H8,HT,CA,18
C2,H9,CQ,12
D7,SK,SA,21
D5,CJ,C3,13
H8,SJ,DQ,10
D7,SQ,C5,10
DJ,H4,ST,10
DJ,SA,DJ,20
CQ,H4,DT,10
D2,S8,D9,11
CA,SQ,C8,19
DK,S2,C7,10
SA,C6,H3,11
S6,D8,D8,16
DK,CT,D9,19
SK,H4,H2,10
S3,S3,H6,6
DK,H6,H5,11
C7,S7,DJ,10
HK,H7,D8,17
H8,DK,S4,10
D3,C4,CQ,14
DT,SA,S6,17
C6,D6,H4,6
H8,D6,S6,8
H9,H6,C2,15
S5,H7,SQ,15
D7,C8,HA,11
HK,S4,SK,14
H8,CA,H4,12
CA,D3,SJ,11
D8,S9,H9,9
H5,D8,S3,8
SQ,CJ,DQ,10
SA,H4,S3,14
CK,C5,H5,15
C9,C8,CA,28
CJ,H4,D6,10
D7,HJ,H2,12
S9,DJ,D8,18
C8,CJ,C7,25
D3,CT,S7,10
H3,CJ,H4,10
CT,H5,DT,10
S6,H3,HK,13
C8,DT,SK,10
SA,D2,CJ,11
DK,H4,CQ,10
S3,SJ,D9,13
S7,SK,H7,17
HQ,H7,D2,17
S8,C9,C6,15
C9,H4,H3,9
HK,HK,H6,26
CQ,SQ,S3,13
D2,S3,DA,13
S2,HK,H7,17
S3,S4,CK,10
HJ,S5,D5,10
H8,H2,H9,19
CQ,H4,HK,14
SJ,C9,CT,19
SJ,C4,D7,10
C2,DJ,D7,17
HK,DQ,CT,10
CA,C8,SK,19
C2,DQ,H4,10
D7,DQ,D9,26
C2,H6,DT,10
H8,C9,SK,10
C8,C3,H6,11
CA,D7,S6,11
H9,DK,S2,10
C8,C5,D4,13
S3,D9,SQ,13
CA,DA,HJ,11
H5,DJ,DQ,20
SK,D6,C8,10
C6,D9,D4,13
S9,D3,C6,9
C9,DJ,CT,19
SQ,HQ,HT,20
S3,DA,S6,11
C3,C9,D2,12
D2,H2,H2,4
D2,SA,H3,11
CQ,SQ,C3,13
H6,S6,S6,12
S6,C5,DA,11
H2,C7,S8,8
S2,C3,C3,6
D3,SA,C9,11
C6,CA,SK,17
H9,D5,SJ,10
D2,S2,S2,4
H8,D9,D6,15
C6,D7,CQ,16
S2,C6,HQ,10
C6,H4,HT,14
S2,C8,H7,8
C4,HT,HT,20
CK,CQ,S3,20
H5,D3,S4,5
D3,S5,S6,11
D9,DT,S4,19
S5,C6,D8,8
C4,S5,DJ,10
DQ,C5,CJ,15
CQ,HK,H8,18
S5,CT,C2,12
H9,D8,CJ,10
H9,D4,C9,9
D4,C7,D9,13
D7,DQ,H6,17
C9,C9,H4,18
H7,SJ,S2,12
S6,C4,C2,6
DA,S9,D8,19
C9,HK,H4,14
D5,H3,C2,5
SK,DT,SQ,20
SA,CJ,SA,22
HQ,S4,D8,10
C8,DJ,CK,18
H6,C7,CA,18
H7,DJ,S6,10
DQ,S7,SA,18
S8,D2,S5,13
H9,C9,HA,20
D5,CA,D8,13
D8,D6,ST,14
H2,D7,D5,12
H6,CA,S7,11
H7,CA,HA,18
D2,D2,HQ,10
S6,CQ,HT,10
HT,S8,HK,20
HT,D8,H9,19
H7,HA,SJ,18
H2,D4,H9,11
SQ,HK,S8,18
C3,HJ,C9,12
C3,DK,C5,10
CQ,S3,S3,10
D3,HQ,H3,13
C5,CK,CK,25
C2,C2,HA,11
C4,S7,H3,7
C4,S2,HQ,10
SA,C4,CJ,14
H2,S3,H9,11
D5,S3,SK,13
HQ,C7,H7,17
S5,S3,CA,11
H2,CK,DA,11
S9,CK,SK,19
H4,DT,HJ,14
D5,S5,D6,11
S6,H5,S4,10
S6,C6,C3,9
C3,HQ,DA,11
S6,S6,SK,22
S9,SJ,H7,19
D9,D8,C2,17
DT,H7,HT,17
H7,S5,H8,15
S5,DT,S6,11
HJ,S9,D5,10
CT,S2,H8,10
C3,H9,S4,9
S2,HT,C8,10
HQ,S8,S9,17
HK,DT,C3,10
D4,C7,CT,17
ST,H7,H4,11
CK,S5,HJ,10
S8,DK,H2,10
C8,D8,HK,10
D6,CT,S4,10
SJ,D7,H7,10
SA,DJ,H5,11
SA,S6,S6,23
S9,SJ,H2,19
D9,CT,DJ,19
S5,S8,S4,17
C3,C2,C6,11
D7,DJ,C2,17
CK,DA,C8,18
D2,S5,D4,6
ST,C2,DQ,10
C8,C6,S3,14
C5,C4,DK,10
C8,HA,S6,11
H2,D2,S2,2
H9,D5,DA,16
S5,H8,CT,10
DT,C7,H8,10
S9,SK,CA,19
CQ,H2,S5,10
C8,SQ,HT,10
SQ,CK,C5,15
D3,D7,S7,10
C4,S9,HJ,10
D9,DA,HT,20
S4,SJ,HK,14
DQ,D6,CQ,16
D4,D6,S6,10
H9,C7,D5,9
S9,S4,CT,13
S8,DA,S5,13
H8,C5,S6,8
S4,C5,D7,7
CJ,H2,H9,11
DQ,SJ,HK,10
D9,CT,SA,11
CT,S9,DQ,10
ST,S6,H6,16
H9,D7,H2,11
CQ,H2,S3,10
H9,DJ,SA,11
D6,S7,H5,7
SA,H3,H5,11
DK,SA,S3,14
C8,S5,D4,8
H3,H2,D6,6
HK,S3,DQ,10
C5,S5,HA,11
DK,C2,DK,20
SK,DT,H4,10
H6,D8,D7,15
H8,S9,C9,9
D7,C6,S6,7
S7,CQ,S7,14
CK,HA,SA,11
H7,C8,H7,14
H2,C3,D3,3
SQ,D2,H5,10
C7,HA,DJ,11
C9,H2,H6,9
D3,H9,D9,12
SJ,D4,CQ,10
S4,HA,SA,15
H9,D7,H9,18
S3,SJ,CJ,13
C6,SQ,DK,10
C7,S6,D9,9
C5,H7,HA,18
S9,H2,D2,9
D5,HT,S4,10
S2,C9,HT,10
H8,CJ,H6,14
DA,H2,H3,11
C8,H9,HA,20
D4,CA,DT,14
SQ,S3,D5,13
HJ,D2,SJ,10
H5,CJ,HQ,15
HT,H4,HA,25
ST,D7,C2,10
HJ,D6,SK,10
S7,D6,C5,7
S5,D2,S8,13
S3,CQ,DK,10
H3,H5,H4,12
D4,H7,S5,7
HJ,CQ,SJ,10
SK,HJ,DQ,10
HQ,DT,S9,10
CK,H2,C8,18
DK,S2,DK,20
DT,DJ,ST,20
CQ,C4,SJ,14
C9,S7,CA,20
D9,CA,SQ,11
S8,DT,ST,18
DK,H2,H8,10
C2,SA,DQ,11
S8,S9,CA,17
H2,HQ,H6,18
C9,H8,S3,9
DJ,S6,DQ,20
D3,CA,S2,11
DJ,D9,S5,19
C3,D9,CK,13
HJ,D3,D5,10
D4,S7,DA,15
D9,HJ,H9,19
C2,C8,D8,10
H9,DJ,DA,21
DT,DQ,D4,24
C7,C6,SK,13
SQ,D3,S5,15
S7,DQ,S4,11
H9,S8,H4,13
HQ,H7,DJ,17
H2,HQ,H2,14
D5,CJ,DA,16
H5,H7,CT,12
H8,C2,C7,9
DT,HK,CT,10
DA,SJ,S4,14
D7,C3,H2,7
S8,C6,H9,9
S7,CK,CJ,20
DK,D9,H7,19
CT,D2,S9,10
C9,H7,CA,20
CK,ST,SJ,20
SQ,HA,CK,11
ST,H3,D8,10
DT,D3,S2,13
S2,SQ,HA,12
DK,D4,D2,16
S4,H7,S8,12
SJ,H4,CJ,10
DA,C9,D7,18
H9,HA,D3,20
S2,HQ,S3,10
C2,D8,H5,8
CA,D4,CQ,21
D6,D4,S7,10
HJ,D8,S6,10
D6,H4,HA,15
DT,C7,H5,10
S4,D4,D4,8
C6,C8,HJ,14
H3,C4,DK,10
SA,S5,DT,16
H3,H6,D9,9
HT,CJ,S4,10
CK,S7,DT,10
S5,D2,D4,6
SJ,C6,SA,21
S8,D8,DK,18
CK,C2,DA,12
H5,D5,HJ,15
HQ,H5,S4,15
DQ,D9,H7,19
HA,H7,C2,18
HQ,S2,SA,13
HK,D3,SQ,10
H8,HK,C3,18
CQ,SA,CK,20
H2,CJ,S3,10
H8,DK,C3,10
C5,HK,CA,16
D7,HA,H9,20
SA,D3,D9,12
SJ,S2,S9,21
S7,C2,C6,8
C3,H5,HQ,15
C3,H8,SK,10
HJ,SK,CA,11
HT,H5,S8,15
CK,D5,C9,19
C7,D6,H2,7
DK,S7,DK,20
DQ,H6,D5,15
HA,DK,C8,11
D2,S9,CQ,10
C5,S3,S5,8
H9,D8,C7,9
S7,D6,S6,13
S4,D5,H7,7
HJ,HA,H8,29
C8,H7,CA,19
DA,CT,DK,21
DJ,S6,D7,17
H2,CK,DT,10
CA,SK,CT,21
SK,DQ,SA,21
H7,C2,CQ,12
SA,CQ,S6,17
HK,DA,CJ,11
S6,HJ,CT,10
H6,C7,C4,11
H9,S5,C7,9
D6,CJ,D5,11
D9,C9,S2,9
D6,C3,D9,15
DA,SQ,S7,17
HA,C7,SK,11
ST,SQ,D2,20
C5,S8,DT,10
C6,HQ,D6,10
H9,C4,CA,15
SJ,D3,C9,10
CA,D3,D8,11
CT,C4,DA,14
H7,DT,C3,10
C6,HT,C3,10
HK,S4,C2,10
DK,C7,SK,10
C5,SQ,DT,10
HA,C9,S2,11
S4,H6,H8,14
D3,H5,CQ,10
D7,D4,SA,11
DJ,HQ,C2,10
S2,S4,S4,10
DT,HQ,C7,10
H5,CA,C6,17
C9,CA,CT,30
H9,CK,H2,11
C8,DQ,D4,14
SA,S5,D6,16
C7,H2,H2,7
D6,D9,S8,15
S7,S8,HK,15
HQ,D6,SQ,10
D8,D5,HJ,13
DK,C2,SA,11
HJ,CT,H3,13
D5,H7,D3,8
S9,HJ,C9,10
SA,C6,HT,11
H2,H3,DA,11
CT,D2,C5,15
S2,C9,H5,9
DK,HT,H3,13
S5,H3,D9,9
HA,S3,D2,11
HQ,C3,D9,10
S9,SQ,SA,30
C3,S2,H6,6
D4,H9,D9,13
D3,D2,DQ,15
C8,S2,D9,9
S7,HK,HJ,20
C5,C8,DK,13
D4,D6,C2,10
H7,C8,C8,16
S7,S8,C2,15
H7,C7,H5,12
DT,SJ,CA,11
C8,H7,CT,18
SA,C5,C7,12
CQ,H4,S6,10
C4,HJ,SQ,10
C7,SJ,CK,17
SJ,HJ,S4,14
DJ,HK,HA,21
DJ,HA,HT,21
D5,SA,S2,13
C6,D4,S5,6
CK,CQ,C7,27
D9,S7,H2,9
S2,H3,SQ,12
CA,H6,S3,11
H8,D2,H6,14
HQ,HK,CK,20
S5,H5,SQ,15
SJ,S8,D3,18
C9,S2,D3,9
S5,D5,C2,5
SK,DQ,SQ,20
S6,CT,D5,10
DA,DT,S7,21
D5,CA,SQ,11
SK,C8,C7,15
S3,H4,C2,4
HA,S8,DK,11
SA,DT,H9,11
DJ,S9,C3,10
D8,C4,CQ,14
HK,D8,HJ,20
DA,DQ,CQ,21
HT,S6,SQ,16
H6,C9,CA,20
D7,C8,DJ,17
C5,H8,ST,10
S2,D4,CQ,10
D4,H9,CQ,10
D3,H3,S2,3
DK,C5,DJ,20
ST,H8,SJ,20
CJ,C4,D9,14
H5,HK,H7,22
H8,S5,SQ,15
H8,HA,SQ,19
S7,H9,CJ,10
C3,C2,C3,8
CK,DJ,H9,10
DQ,S5,D2,12
C4,DK,C2,10
S9,D3,S3,12
C3,DK,CK,13
H9,SA,ST,21
HK,S3,H3,13
ST,H6,DK,10
D6,S5,CT,10
D6,C4,D4,10
CQ,C5,D6,15
HJ,D6,H3,13
S7,C7,ST,17
SJ,S8,S6,24
HJ,D3,C3,10
HK,S3,SA,14
DK,H3,ST,10
D9,S4,S6,10
C7,HT,C9,16
CT,CJ,S2,20
DA,D7,D4,22
D8,D3,DJ,21
SJ,H4,SJ,20
D6,C3,C6,9
CQ,S4,D9,10
C2,H7,S5,7
H9,S3,SK,13
C9,HQ,H9,19
H4,ST,C8,10
HQ,S3,D6,10
H8,S9,H5,13
HA,S6,C2,11
D7,CT,H7,10
D4,D5,H6,9
HJ,D8,CT,10
C4,CK,CK,24
D3,HT,C9,10
C4,C8,C5,17
D8,DK,C9,18
D5,H8,CJ,10
D2,D5,S9,9
C3,C3,HQ,10
SJ,CQ,C4,14
D6,C6,ST,10
D8,SK,D3,11
CA,SA,SJ,21
S5,H7,D5,7
C5,CT,D2,15
H2,HT,HK,22
D2,H8,D9,11
C7,H9,D4,9
C6,D8,C5,11
D7,SQ,S3,13
S6,C9,S4,10
H9,C9,DJ,10
S7,CJ,S8,15
D6,H6,H3,9
DA,S7,H2,11
S2,HA,H7,18
H5,DJ,CK,10
C4,SK,D6,10
H5,DK,SJ,10
C9,D8,D2,10
H2,S3,CQ,10
DJ,HA,C5,11
H9,DJ,DQ,20
D8,SK,DK,18
HA,SA,S6,17
C5,D2,S7,7
CT,SK,D6,10
C4,S3,C7,11
H6,C8,D8,8
C9,HJ,H2,12
H2,HJ,CJ,12
SK,CK,HJ,10
C5,H8,C4,9
S5,C2,D2,5
SK,SQ,DT,20
H5,DK,CQ,10
H3,DT,D3,13
HJ,CT,CA,21
DA,CJ,H6,11
H9,D5,H6,15
D5,C8,HT,10
H5,D4,C9,9
C7,H7,C6,13
C2,D9,D9,18
C8,S3,H3,8
S2,CK,C4,14
HA,DQ,C6,11
C8,H6,CQ,18
D7,CQ,DK,17
S4,D7,CA,11
DK,S8,CQ,10
ST,D3,D5,10
S7,S9,S3,19
HT,H5,HJ,25
CJ,D6,H9,10
SA,H8,ST,21
H2,H8,HJ,20
SQ,SA,S6,27
CA,S4,H3,11
C4,CT,HJ,14
S4,H5,S4,8
C9,H2,C3,12
C3,DQ,S9,10
C9,S2,SQ,12
S6,S5,S4,15
H7,S9,HT,17
H9,CT,S8,10
DJ,C2,D2,12
C7,S8,DJ,10
H4,D7,D6,13
DJ,CQ,H6,10
H6,S9,D5,9
DQ,C7,H4,10
C4,HK,C8,12
DT,CT,CK,20
CT,H9,S4,10
HT,CA,H7,17
D2,HK,C7,10
CQ,DQ,DJ,20
D6,C6,S2,6
SK,CJ,DA,11
D5,HK,C8,10
DT,H8,DQ,20
H4,DJ,HK,14
H4,HJ,H9,23
C6,C4,C3,13
ST,D2,H5,10
C4,S5,S7,12
D6,S4,S6,10
D5,H5,S8,8
SJ,SK,S4,24
H5,HT,D6,15
H4,C3,S8,8
S6,D2,DK,12
DA,D7,HA,18
C5,DQ,HA,11
DQ,CT,S3,10
H3,H8,C7,11
C7,HJ,C3,10
D2,CJ,H7,10
DQ,C9,S3,10
S2,C4,CK,14
HA,S4,D5,11
HJ,H7,H4,21
H7,DQ,S4,10
C6,H4,H5,9
SK,SQ,S2,22
HJ,ST,S8,18
HJ,ST,C9,10
HJ,CK,C9,19
D4,S9,S2,11
HA,CQ,D9,11
DQ,CT,H9,10
D8,S4,CK,10
SK,S3,C7,13
H4,S7,D8,8
HJ,S7,D8,10
C9,S8,SA,19
C7,H7,CQ,17
D2,DA,H4,13
H5,HK,H3,18
HK,HA,H3,24
C7,DA,D2,13
DK,CT,S8,10
SK,H7,HQ,17
H3,HJ,SK,13
D3,CJ,D7,10
H5,DQ,CK,10
D9,D8,SA,17
C9,D7,C6,15
HQ,SJ,S5,15
D9,D3,H6,12
SQ,HT,HT,20
H4,D9,D7,16
DJ,H4,S5,10
SJ,S7,SK,27
HJ,D5,H7,17
S5,CQ,DA,11
S7,DJ,S9,16
D3,H3,CQ,10
D6,CT,C8,18
H9,D8,S5,9
DA,CQ,S8,11
D3,D4,C3,7
C9,SK,SQ,20
S8,DQ,SK,18
CK,S4,H5,10
H3,S8,HQ,13
D6,H4,H7,11
CQ,HQ,CQ,20
D9,H7,D6,15
S3,ST,D7,13
D8,HK,C5,10
S6,C8,HA,11
C9,CJ,S4,19
D7,C8,D6,13
DJ,H3,S6,10
D3,D2,D3,8
DT,HJ,SA,11
CT,SQ,CA,21
H2,CA,H8,11
C8,CT,D8,18
DT,S6,DJ,20
D7,H5,D2,9
DJ,SQ,SA,21
DQ,HK,CQ,10
D7,S5,D5,12
S5,H3,D7,7
D7,C6,DK,17
S6,S4,H2,10
CJ,CA,S6,21
ST,D5,S3,13
D8,C8,S6,8
S5,H2,H6,8
D2,CJ,SK,10
S7,DK,C7,10
S6,C8,S6,12
D3,C4,H6,6
H6,H4,H4,14
D7,H4,SA,11
ST,D7,S6,16
HK,D5,C4,10
HK,CT,HQ,20
S2,CQ,CT,20
C8,S2,D8,8
H6,C3,H7,13
CQ,H7,C3,13
S6,SA,HA,17
H2,D2,S6,6
S2,HT,S2,10
D8,D9,S9,17
D7,D7,C7,14
DQ,D6,DT,26
C9,S2,HA,11
CQ,SA,H7,11
H9,C6,CJ,16
DK,SA,D7,17
CJ,S8,S6,14
SA,S3,S8,22
HA,D5,CK,11
D8,C5,H5,8
SJ,D8,HA,11
H5,C4,CA,15
D9,DT,CA,19
S7,D7,HK,10
C3,H4,CA,14
